score,duration_s,signal,mode,pitch_thr,yaw_thr,iris_thr,gap_tolerance_s,writing_fires,reading_fires,natural_fp_count,natural_total,suspicious_tp_count,suspicious_total,best_suspicious_streak_s,best_suspicious_label
3.27,6.0,gaze,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,6.0,gaze,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,6.0,gaze,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,20.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,20.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,25.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,25.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,30.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,30.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,99.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,99.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,20.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,20.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,25.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,25.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,30.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,8.0,gaze,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,20.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,20.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,25.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,25.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,30.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,30.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,99.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,99.0,10.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,20.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,20.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,25.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,25.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,30.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.27,12.0,gaze,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.27,suspicious_look_around_room
3.18,4.0,gaze,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,4.0,gaze,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,gaze,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,8.0,gaze,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,12.0,gaze,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_look_around_room
3.18,6.0,head,both,20.0,12.0,,0.4,0,0,0,6,0,6,3.18,suspicious_phone_under_desk_long
3.18,6.0,head,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_phone_under_desk_long
3.18,8.0,head,both,20.0,12.0,,0.4,0,0,0,6,0,6,3.18,suspicious_phone_under_desk_long
3.18,8.0,head,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_phone_under_desk_long
3.18,12.0,head,both,20.0,12.0,,0.4,0,0,0,6,0,6,3.18,suspicious_phone_under_desk_long
3.18,12.0,head,both,20.0,15.0,,0.4,0,0,0,6,0,6,3.18,suspicious_phone_under_desk_long
3.10,4.0,head,yaw_only,20.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,both,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,4.0,head,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,20.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,both,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,6.0,head,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,20.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,both,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,8.0,head,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,20.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,both,25.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,both,30.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,both,99.0,12.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,20.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,both,25.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,both,30.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,yaw_only,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
3.10,12.0,head,both,99.0,15.0,,0.4,0,0,0,6,0,6,3.10,suspicious_look_around_room
2.93,4.0,iris,both,99.0,99.0,0.15,0.4,0,0,0,6,0,6,2.93,suspicious_phone_under_desk_long
2.93,6.0,iris,both,99.0,99.0,0.15,0.4,0,0,0,6,0,6,2.93,suspicious_phone_under_desk_long
2.93,8.0,iris,both,99.0,99.0,0.15,0.4,0,0,0,6,0,6,2.93,suspicious_phone_under_desk_long
2.93,12.0,iris,both,99.0,99.0,0.15,0.4,0,0,0,6,0,6,2.93,suspicious_phone_under_desk_long
2.03,8.0,head,yaw_only,20.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,both,20.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,yaw_only,25.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,both,25.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,yaw_only,30.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,both,30.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,yaw_only,99.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
2.03,8.0,head,both,99.0,8.0,,0.4,0,0,1,6,0,6,7.03,suspicious_eyes_only_side
1.93,4.0,iris,both,99.0,99.0,0.18,0.4,0,0,0,6,0,6,1.93,suspicious_phone_under_desk_long
1.93,6.0,iris,both,99.0,99.0,0.18,0.4,0,0,0,6,0,6,1.93,suspicious_phone_under_desk_long
1.93,8.0,iris,both,99.0,99.0,0.18,0.4,0,0,0,6,0,6,1.93,suspicious_phone_under_desk_long
1.93,12.0,iris,both,99.0,99.0,0.18,0.4,0,0,0,6,0,6,1.93,suspicious_phone_under_desk_long
1.03,4.0,head,both,20.0,8.0,,0.4,0,1,2,6,1,6,7.03,suspicious_eyes_only_side
-1.15,4.0,gaze,yaw_only,20.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,both,20.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,yaw_only,25.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,both,25.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,yaw_only,30.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,both,30.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,yaw_only,99.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.15,4.0,gaze,both,99.0,8.0,,0.4,0,0,1,6,0,6,3.85,suspicious_look_around_room
-1.73,4.0,head,yaw_only,20.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,head,yaw_only,25.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,head,both,25.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,head,yaw_only,30.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,head,both,30.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,head,yaw_only,99.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,head,both,99.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_phone_side_long
-1.73,4.0,gaze,yaw_only,20.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,both,20.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,yaw_only,25.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,both,25.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,yaw_only,30.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,both,30.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,yaw_only,99.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-1.73,4.0,gaze,both,99.0,10.0,,0.4,0,0,1,6,0,6,3.27,suspicious_look_around_room
-7.82,4.0,head,both,20.0,12.0,,0.4,0,1,1,6,0,6,3.18,suspicious_phone_under_desk_long
-7.82,4.0,head,both,20.0,15.0,,0.4,0,1,1,6,0,6,3.18,suspicious_phone_under_desk_long
-12.73,4.0,head,both,20.0,10.0,,0.4,0,1,2,6,0,6,3.27,suspicious_phone_side_long
