recorded_at,experiment,label,frame_index,frame_width,frame_height,person_count,primary_area_pct,max_secondary_area_pct,max_secondary_iou,any_secondary_in_roi,intrusion_suspected,person_boxes_json
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,26,640,480,1,0.383295,0.000000,0.000000,0,0,"[{""x1"": 143.67141723632812, ""y1"": 172.70755004882812, ""x2"": 527.642333984375, ""y2"": 479.3665466308594, ""confidence"": 0.8857665657997131, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,27,640,480,1,0.383184,0.000000,0.000000,0,0,"[{""x1"": 143.40985107421875, ""y1"": 173.1207733154297, ""x2"": 527.777587890625, ""y2"": 479.3750305175781, ""confidence"": 0.8762028217315674, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,28,640,480,1,0.382817,0.000000,0.000000,0,0,"[{""x1"": 144.20068359375, ""y1"": 172.73593139648438, ""x2"": 527.71533203125, ""y2"": 479.3772888183594, ""confidence"": 0.8940900564193726, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,29,640,480,1,0.383284,0.000000,0.000000,0,0,"[{""x1"": 143.62913513183594, ""y1"": 172.61135864257812, ""x2"": 527.4603881835938, ""y2"": 479.37359619140625, ""confidence"": 0.8782207369804382, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,30,640,480,1,0.384153,0.000000,0.000000,0,0,"[{""x1"": 142.57601928710938, ""y1"": 172.89974975585938, ""x2"": 527.6583251953125, ""y2"": 479.35858154296875, ""confidence"": 0.873607873916626, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,1,640,480,2,0.389433,0.016448,0.042235,1,0,"[{""x1"": 122.05526733398438, ""y1"": 181.4571990966797, ""x2"": 523.6179809570312, ""y2"": 479.3779296875, ""confidence"": 0.9321014285087585, ""class_id"": 0}, {""x1"": 147.73101806640625, ""y1"": 196.52133178710938, ""x2"": 224.58189392089844, ""y2"": 262.2684631347656, ""confidence"": 0.5363599061965942, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,2,640,480,2,0.389612,0.016112,0.041355,1,0,"[{""x1"": 122.09414672851562, ""y1"": 181.2894744873047, ""x2"": 523.573974609375, ""y2"": 479.40838623046875, ""confidence"": 0.9260716438293457, ""class_id"": 0}, {""x1"": 148.2668914794922, ""y1"": 196.71780395507812, ""x2"": 224.03179931640625, ""y2"": 262.04815673828125, ""confidence"": 0.5356544852256775, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,3,640,480,2,0.389520,0.016145,0.041448,1,0,"[{""x1"": 122.0106201171875, ""y1"": 181.2125244140625, ""x2"": 523.3235473632812, ""y2"": 479.3854675292969, ""confidence"": 0.9247463345527649, ""class_id"": 0}, {""x1"": 149.0015411376953, ""y1"": 195.55422973632812, ""x2"": 224.00189208984375, ""y2"": 261.6824951171875, ""confidence"": 0.5672310590744019, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,4,640,480,2,0.389391,0.016375,0.042054,1,0,"[{""x1"": 122.10060119628906, ""y1"": 181.42742919921875, ""x2"": 523.5726928710938, ""y2"": 479.3831481933594, ""confidence"": 0.9285065531730652, ""class_id"": 0}, {""x1"": 149.02052307128906, ""y1"": 194.5807647705078, ""x2"": 223.94012451171875, ""y2"": 261.7261962890625, ""confidence"": 0.570223867893219, ""class_id"": 0}]"
2026-07-17T09:34:43.521244+00:00,experiment_1_desktop_pc_camera,intrusion_person_looking_over_laptop,5,640,480,2,0.388876,0.016030,0.041221,1,0,"[{""x1"": 122.03945922851562, ""y1"": 181.64315795898438, ""x2"": 523.285888671875, ""y2"": 479.37255859375, ""confidence"": 0.9280176758766174, ""class_id"": 0}, {""x1"": 148.4800262451172, ""y1"": 197.01625061035156, ""x2"": 224.25457763671875, ""y2"": 262.00408935546875, ""confidence"": 0.5557811856269836, ""class_id"": 0}]"
