recorded_at,experiment,label,frame_index,elapsed_s,face_detected,head_pitch,head_yaw,eye_pitch,eye_yaw,gaze_pitch,gaze_yaw,iris_offset_x,iris_offset_y
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,385,35.8142,1,-21.0963,9.6020,-0.6926,2.2932,-21.7890,11.8951,0.0382,0.0115
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,386,35.9100,1,-20.8468,10.4355,-6.3839,1.4666,-27.2307,11.9022,0.0244,0.1064
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,387,36.0002,1,-20.6416,9.6554,-0.7278,2.4536,-21.3694,12.1090,0.0409,0.0121
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,388,36.0953,1,-22.1364,9.8023,6.6157,0.8105,-15.5208,10.6129,0.0135,-0.1103
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,389,36.1908,1,-20.3103,8.1257,0.3378,1.4724,-19.9725,9.5980,0.0245,-0.0056
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,390,36.2814,1,-21.8595,9.6517,0.0295,1.3805,-21.8300,11.0323,0.0230,-0.0005
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,391,36.3760,1,-21.7919,10.2715,-6.7636,1.2782,-28.5555,11.5496,0.0213,0.1127
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,392,36.4654,1,-20.5237,8.7128,-2.7277,1.6489,-23.2514,10.3617,0.0275,0.0455
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,393,36.5595,1,-20.2834,8.6618,4.3825,0.4734,-15.9009,9.1352,0.0079,-0.0730
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,394,36.6519,1,-20.3267,7.3165,3.5909,4.1046,-16.7357,11.4211,0.0684,-0.0598
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,395,36.7461,1,-18.6763,7.4887,-0.2630,-0.2473,-18.9393,7.2414,-0.0041,0.0044
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,396,36.8417,1,-20.2954,9.2560,-7.3884,1.7063,-27.6837,10.9624,0.0284,0.1231
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,397,36.9286,1,-20.5939,8.7669,-2.1489,0.8104,-22.7428,9.5773,0.0135,0.0358
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,398,37.0246,1,-20.1151,10.7228,-3.7113,6.7761,-23.8264,17.4989,0.1129,0.0619
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,399,37.1182,1,-20.9707,11.7245,3.0484,4.3000,-17.9223,16.0245,0.0717,-0.0508
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,400,37.2099,1,-22.4987,14.8642,1.0478,5.7987,-21.4509,20.6629,0.0966,-0.0175
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,401,37.3040,1,-19.9689,13.2966,1.2591,5.7375,-18.7097,19.0340,0.0956,-0.0210
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,402,37.3954,1,-19.5071,12.0283,7.4012,2.0365,-12.1059,14.0648,0.0339,-0.1234
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,403,37.4916,1,-20.6188,12.6118,3.5377,-2.6483,-17.0811,9.9635,-0.0441,-0.0590
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,404,37.5822,1,-20.2137,12.4270,4.3732,-0.7798,-15.8405,11.6472,-0.0130,-0.0729
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,405,37.6771,1,-16.3035,13.1706,-2.3655,5.4871,-18.6690,18.6577,0.0915,0.0394
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,406,37.7689,1,-17.1268,13.2887,10.8405,4.7954,-6.2863,18.0841,0.0799,-0.1807
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,407,37.8614,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,408,37.9588,1,-18.5698,13.5830,-17.9083,-6.1849,-36.4781,7.3981,-0.1031,0.2985
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,409,38.0473,1,-18.3738,13.0419,9.0981,6.4448,-9.2757,19.4867,0.1074,-0.1516
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,410,38.1400,1,-18.3606,11.9629,-7.5417,-1.8832,-25.9023,10.0797,-0.0314,0.1257
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,411,38.2348,1,-20.0286,13.7874,-21.2400,-2.2399,-41.2686,11.5474,-0.0373,0.3540
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,412,38.3273,1,-19.7842,14.0913,-17.4957,4.9626,-37.2800,19.0539,0.0827,0.2916
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,413,38.4208,1,-20.9700,13.7336,-15.3176,2.3199,-36.2876,16.0534,0.0387,0.2553
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,414,38.5120,1,-19.0866,13.2394,-21.4658,-2.2262,-40.5524,11.0133,-0.0371,0.3578
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,415,38.6048,1,-19.0724,12.9877,-23.0388,-4.9617,-42.1112,8.0259,-0.0827,0.3840
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,416,38.6994,1,-18.1095,12.2988,-15.2702,-0.8385,-33.3798,11.4604,-0.0140,0.2545
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,417,38.7943,1,-18.2970,12.9137,-15.3865,3.4310,-33.6835,16.3446,0.0572,0.2564
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,418,38.8839,1,-18.5873,12.0948,-4.2597,2.5055,-22.8470,14.6003,0.0418,0.0710
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,419,38.9791,1,-17.7502,12.9192,14.4348,-0.9553,-3.3154,11.9639,-0.0159,-0.2406
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,420,39.0722,1,-16.9191,13.1519,-9.3619,-1.5931,-26.2809,11.5588,-0.0266,0.1560
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,421,39.1656,1,-17.5849,12.3930,-17.6034,-0.0684,-35.1883,12.3246,-0.0011,0.2934
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,422,39.2580,1,-18.2930,12.6409,-6.5392,0.3707,-24.8322,13.0116,0.0062,0.1090
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,423,39.3494,1,-17.4689,12.3551,-13.0593,5.0596,-30.5282,17.4147,0.0843,0.2177
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,424,39.4444,1,-18.1155,11.5832,-0.5118,-4.2026,-18.6273,7.3805,-0.0700,0.0085
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,425,39.5370,1,-17.5070,11.0744,7.8499,-2.9988,-9.6571,8.0756,-0.0500,-0.1308
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,426,39.6265,1,-17.2374,10.6759,-15.2936,-6.3755,-32.5310,4.3004,-0.1063,0.2549
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,427,39.7230,1,-16.7801,8.0989,22.6357,-4.5214,5.8555,3.5775,-0.0754,-0.3773
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,428,39.8146,1,-16.5898,6.9504,16.1699,-3.0243,-0.4199,3.9260,-0.0504,-0.2695
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,429,39.9094,1,-15.9559,4.6101,-2.3276,-3.1214,-18.2835,1.4888,-0.0520,0.0388
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,430,40.0032,1,-15.0407,6.3092,11.5433,-5.8395,-3.4974,0.4697,-0.0973,-0.1924
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,431,40.0955,1,-17.4196,11.5910,3.7758,-4.5386,-13.6438,7.0525,-0.0756,-0.0629
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,432,40.1875,1,-18.5963,11.3133,36.5130,-4.1477,17.9166,7.1656,-0.0691,-0.6085
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,433,40.2803,1,-17.8816,10.4679,11.9408,-1.4502,-5.9409,9.0177,-0.0242,-0.1990
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,434,40.3792,1,-17.7834,11.3539,6.6379,2.3846,-11.1455,13.7385,0.0397,-0.1106
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,435,40.4665,1,-18.5874,12.5342,-4.6074,1.3421,-23.1948,13.8764,0.0224,0.0768
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,436,40.5623,1,-16.6383,12.2856,-2.4129,-1.6567,-19.0511,10.6289,-0.0276,0.0402
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,437,40.6538,1,-13.9435,11.8059,-2.4750,-1.0585,-16.4184,10.7474,-0.0176,0.0412
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,438,40.7452,1,-15.1920,11.8541,-0.9623,0.3044,-16.1543,12.1585,0.0051,0.0160
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,439,40.8397,1,-13.6202,11.4634,-1.4929,5.5503,-15.1130,17.0137,0.0925,0.0249
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,440,40.9315,1,-15.1095,12.8285,3.7047,3.9702,-11.4047,16.7988,0.0662,-0.0617
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,441,41.0285,1,-13.2784,12.0118,-2.2593,6.1501,-15.5377,18.1619,0.1025,0.0377
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,442,41.1186,1,-13.3894,11.8512,-0.3899,1.0239,-13.7793,12.8750,0.0171,0.0065
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,443,41.2146,1,-11.7823,11.8913,-1.5919,2.7180,-13.3741,14.6092,0.0453,0.0265
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,444,41.3034,1,-12.6872,11.4274,-0.7588,3.0502,-13.4460,14.4776,0.0508,0.0126
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,445,41.3977,1,-12.9031,11.4889,-2.4447,1.3188,-15.3478,12.8077,0.0220,0.0407
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,446,41.4910,1,-11.5059,10.6383,-3.8708,2.5084,-15.3767,13.1467,0.0418,0.0645
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,447,41.5851,1,-13.9475,8.4031,-3.1856,2.7162,-17.1331,11.1193,0.0453,0.0531
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,448,41.6810,1,-13.8465,9.4775,-4.4045,-1.8761,-18.2511,7.6014,-0.0313,0.0734
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,449,41.7708,1,-12.2190,8.4227,3.2920,-0.7373,-8.9270,7.6853,-0.0123,-0.0549
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,450,41.8631,1,-14.0206,9.1915,7.0536,-5.3561,-6.9670,3.8354,-0.0893,-0.1176
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,451,41.9563,1,-13.6707,9.1951,5.7463,-2.2842,-7.9243,6.9109,-0.0381,-0.0958
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,452,42.0490,1,-14.2662,9.8197,8.5696,-6.2039,-5.6966,3.6157,-0.1034,-0.1428
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,453,42.1489,1,-15.2649,7.9317,6.1145,-6.4465,-9.1505,1.4852,-0.1074,-0.1019
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,454,42.2339,1,-17.1324,9.5002,-1.5664,-5.3751,-18.6987,4.1251,-0.0896,0.0261
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,455,42.3299,1,-16.4008,6.6228,5.1517,2.3790,-11.2491,9.0017,0.0396,-0.0859
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,456,42.4218,1,-18.4117,10.9221,-23.0275,5.8979,-41.4392,16.8200,0.0983,0.3838
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,457,42.5141,1,-18.8626,10.1003,-9.3769,7.5352,-28.2395,17.6355,0.1256,0.1563
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,458,42.6076,1,-18.9399,8.9871,-13.9902,3.7844,-32.9301,12.7714,0.0631,0.2332
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,459,42.7001,1,-19.2739,9.1225,-12.1371,6.3718,-31.4110,15.4943,0.1062,0.2023
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,460,42.7964,1,-21.0529,8.6202,3.1201,6.2104,-17.9328,14.8306,0.1035,-0.0520
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,461,42.8852,1,-19.6652,9.2616,-5.1499,5.2803,-24.8151,14.5419,0.0880,0.0858
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,462,42.9797,1,-21.2022,8.4355,1.3544,4.7667,-19.8478,13.2022,0.0794,-0.0226
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,463,43.0724,1,-21.7299,9.0017,0.2430,6.3899,-21.4869,15.3916,0.1065,-0.0040
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,464,43.1653,1,-19.9155,8.2857,-5.2381,4.7787,-25.1536,13.0644,0.0796,0.0873
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,465,43.2583,1,-20.5686,9.9085,1.4035,8.0164,-19.1651,17.9249,0.1336,-0.0234
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,466,43.3504,1,-19.8596,8.2953,-9.9524,4.6454,-29.8119,12.9408,0.0774,0.1659
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,467,43.4506,1,-21.5148,9.3447,8.9602,5.3281,-12.5546,14.6728,0.0888,-0.1493
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,468,43.5369,1,-20.5021,8.2175,-1.2801,5.0396,-21.7822,13.2571,0.0840,0.0213
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,469,43.6306,1,-20.3020,8.8644,-6.0135,5.5229,-26.3155,14.3873,0.0920,0.1002
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,470,43.7234,1,-20.5708,9.1884,-7.3516,7.8947,-27.9223,17.0830,0.1316,0.1225
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,471,43.8171,1,-20.8171,8.5325,-5.9805,6.0504,-26.7975,14.5829,0.1008,0.0997
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,472,43.9167,1,-20.6661,8.6457,3.0965,4.8767,-17.5696,13.5223,0.0813,-0.0516
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,473,44.0032,1,-21.7443,10.3097,2.4338,4.3250,-19.3106,14.6347,0.0721,-0.0406
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,474,44.0964,1,-20.3276,8.1710,-6.4784,10.4544,-26.8060,18.6253,0.1742,0.1080
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,475,44.1866,1,-20.5730,8.6066,-4.0189,9.5998,-24.5919,18.2065,0.1600,0.0670
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,476,44.2845,1,-20.0982,6.2668,-3.5623,8.3113,-23.6605,14.5781,0.1385,0.0594
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,477,44.3739,1,-21.9047,9.2628,3.6559,6.0475,-18.2488,15.3104,0.1008,-0.0609
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,478,44.4675,1,-20.3931,8.2107,-5.0524,4.8648,-25.4456,13.0755,0.0811,0.0842
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,479,44.5614,1,-20.5969,9.6021,2.0825,4.6114,-18.5144,14.2135,0.0769,-0.0347
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,480,44.6554,1,-20.3708,7.8050,-8.2303,6.0621,-28.6011,13.8672,0.1010,0.1372
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,481,44.7492,1,-20.8684,8.7802,8.0121,8.4499,-12.8563,17.2301,0.1408,-0.1335
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,482,44.8417,1,-19.7240,8.5755,2.5563,9.4099,-17.1677,17.9855,0.1568,-0.0426
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,483,44.9337,1,-20.8728,9.4588,3.8386,5.5172,-17.0341,14.9760,0.0920,-0.0640
2026-08-01T13:14:24.061287+00:00,experiment_2_laptop,natural_writting,484,45.0261,1,-20.3925,10.0879,-5.3386,5.1209,-25.7311,15.2087,0.0853,0.0890
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,1,0.0764,1,-4.1477,11.0635,5.5642,0.2847,1.4166,11.3482,0.0047,-0.0927
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,2,0.1666,1,-4.2702,11.3629,5.2835,-0.1887,1.0133,11.1743,-0.0031,-0.0881
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,3,0.2620,1,-4.4390,11.7673,5.8620,-0.0088,1.4230,11.7586,-0.0001,-0.0977
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,4,0.3549,1,-4.4386,11.7566,5.1645,0.3556,0.7260,12.1122,0.0059,-0.0861
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,5,0.4506,1,-4.4358,11.7359,4.9748,-0.1577,0.5390,11.5782,-0.0026,-0.0829
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,6,0.5396,1,-4.5552,11.9786,4.8751,0.1945,0.3198,12.1731,0.0032,-0.0813
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,7,0.6333,1,-4.7915,11.9325,6.7116,0.2053,1.9202,12.1378,0.0034,-0.1119
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,8,0.7247,1,-4.7719,12.5977,5.0934,0.0814,0.3215,12.6791,0.0014,-0.0849
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,9,0.8191,1,-4.5607,12.7915,5.2322,0.5123,0.6715,13.3038,0.0085,-0.0872
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,10,0.9152,1,-4.4050,12.6294,6.2608,0.1383,1.8557,12.7677,0.0023,-0.1043
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,11,1.0044,1,-4.5095,13.0748,5.1007,0.3813,0.5912,13.4561,0.0064,-0.0850
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,12,1.0982,1,-4.3437,12.7330,4.7180,-0.1422,0.3743,12.5909,-0.0024,-0.0786
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,13,1.1908,1,-4.0045,12.6609,5.9644,-0.4694,1.9599,12.1915,-0.0078,-0.0994
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,14,1.2859,1,-3.6852,12.0570,5.6429,-1.3043,1.9577,10.7527,-0.0217,-0.0940
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,15,1.3773,1,-3.9555,12.3404,4.5528,-5.8372,0.5973,6.5033,-0.0973,-0.0759
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,16,1.4697,1,-4.2115,12.6975,5.1401,-6.0402,0.9286,6.6573,-0.1007,-0.0857
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,17,1.5622,1,-4.1254,11.9783,4.1813,-6.9261,0.0559,5.0522,-0.1154,-0.0697
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,18,1.6549,1,-2.3250,10.8466,3.3262,-7.6868,1.0012,3.1598,-0.1281,-0.0554
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,19,1.7519,1,-3.2395,11.1874,1.4274,-7.5124,-1.8121,3.6750,-0.1252,-0.0238
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,20,1.8452,1,-0.6635,5.2737,5.1744,-6.5510,4.5109,-1.2773,-0.1092,-0.0862
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,21,1.9364,1,-0.6582,2.3815,5.3023,-7.2755,4.6441,-4.8940,-0.1213,-0.0884
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,22,2.0295,1,-0.3537,-7.9516,0.1518,-5.7608,-0.2020,-13.7124,-0.0960,-0.0025
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,23,2.1228,1,-2.8600,-16.9076,0.2774,-4.4127,-2.5826,-21.3203,-0.0735,-0.0046
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,24,2.2185,1,-2.4381,-18.6014,2.4725,-4.5617,0.0344,-23.1630,-0.0760,-0.0412
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,25,2.3072,1,-3.4512,-19.1733,2.2516,-4.6492,-1.1996,-23.8225,-0.0775,-0.0375
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,26,2.4017,1,-4.4196,-20.1125,2.9076,-4.8238,-1.5120,-24.9363,-0.0804,-0.0485
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,27,2.4949,1,-4.3018,-20.6628,2.0144,-3.5637,-2.2874,-24.2265,-0.0594,-0.0336
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,28,2.5875,1,-4.6464,-20.9986,3.6088,-3.6136,-1.0376,-24.6123,-0.0602,-0.0601
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,29,2.6789,1,-4.6439,-21.4879,3.9826,-4.3910,-0.6613,-25.8789,-0.0732,-0.0664
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,30,2.7736,1,-4.8337,-21.8187,3.0856,-3.5682,-1.7482,-25.3870,-0.0595,-0.0514
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,31,2.8670,1,-4.5588,-21.4554,2.7655,-3.2119,-1.7932,-24.6672,-0.0535,-0.0461
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,32,2.9603,1,-4.1416,-20.8169,3.4529,-2.7233,-0.6886,-23.5402,-0.0454,-0.0575
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,33,3.0550,1,-3.5721,-20.5088,3.9587,-2.2129,0.3866,-22.7217,-0.0369,-0.0660
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,34,3.1449,1,-2.9362,-20.7319,3.3236,-2.9962,0.3874,-23.7281,-0.0499,-0.0554
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,35,3.2385,1,-4.4005,-20.1267,2.0665,-3.3320,-2.3340,-23.4588,-0.0555,-0.0344
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,36,3.3305,1,-3.0190,-19.6260,1.8939,-3.7838,-1.1251,-23.4099,-0.0631,-0.0316
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,37,3.4248,1,-3.1496,-18.8468,2.7558,-4.8261,-0.3938,-23.6729,-0.0804,-0.0459
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,38,3.5206,1,-2.0518,-17.6070,2.0060,-4.5267,-0.0458,-22.1337,-0.0754,-0.0334
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,39,3.6100,1,-1.9358,-18.3139,3.4595,-3.9376,1.5237,-22.2516,-0.0656,-0.0577
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,40,3.7023,1,-2.3747,-19.1299,1.0751,-4.6583,-1.2996,-23.7882,-0.0776,-0.0179
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,41,3.7977,1,-2.0288,-18.8087,2.7470,-5.6556,0.7181,-24.4643,-0.0943,-0.0458
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,42,3.8890,1,-2.2443,-18.7302,2.6861,-4.7193,0.4418,-23.4494,-0.0787,-0.0448
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,43,3.9914,1,-2.4002,-19.0084,2.0350,-5.0206,-0.3652,-24.0291,-0.0837,-0.0339
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,44,4.0766,1,-4.1793,-19.9819,1.7251,-5.1929,-2.4542,-25.1748,-0.0865,-0.0288
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,45,4.1691,1,-3.7266,-19.1668,2.9721,-4.5683,-0.7546,-23.7351,-0.0761,-0.0495
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,46,4.2631,1,-4.4089,-19.9591,3.2788,-3.8527,-1.1301,-23.8118,-0.0642,-0.0546
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,47,4.3560,1,-5.2799,-19.5942,1.5832,-5.1530,-3.6966,-24.7472,-0.0859,-0.0264
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,48,4.4491,1,-4.2747,-20.0584,3.8964,-4.4954,-0.3783,-24.5538,-0.0749,-0.0649
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,49,4.5406,1,-6.3086,-20.0160,1.6944,-4.6447,-4.6142,-24.6607,-0.0774,-0.0282
2026-08-01T13:17:05.635865+00:00,experiment_2_laptop,suspicious_phone_side_2_laptop,50,4.6338,1,-5.7262,-19.9294,3.2245,-4.2022,-2.5017,-24.1315,-0.0700,-0.0537
